66 0.17709E+04 0.27737E+00 0.14660E-02 -0.40156E+01
67 0.17941E+04 0.28961E+00 0.15108E-02 -0.44188E+01
68 0.18177E+04 0.30210E+00 0.15562E-02 -0.48314E+01
69 0.18416E+04 0.31481E+00 0.16023E-02 -0.52517E+01
70 0.18657E+04 0.32777E+00 0.16490E-02 -0.56815E+01
71 0.18900E+04 0.34098E+00 0.16965E-02 -0.61232E+01
72 0.19144E+04 0.35440E+00 0.17446E-02 -0.65783E+01
73 0.19390E+04 0.36801E+00 0.17934E-02 -0.70474E+01
74 0.19638E+04 0.38178E+00 0.18428E-02 -0.75298E+01
75 0.19890E+04 0.39574E+00 0.18929E-02 -0.80242E+01
76 0.20144E+04 0.40988E+00 0.19437E-02 -0.85299E+01
77 0.20401E+04 0.42419E+00 0.19952E-02 -0.90468E+01
78 0.20662E+04 0.43871E+00 0.20474E-02 -0.95761E+01
79 0.20925E+04 0.45337E+00 0.21003E-02 -0.10114E+02
80 0.21190E+04 0.46819E+00 0.21538E-02 -0.10662E+02
81 0.21458E+04 0.48310E+00 0.22080E-02 -0.11220E+02
82 0.21728E+04 0.49814E+00 0.22630E-02 -0.11787E+02
83 0.22000E+04 0.51327E+00 0.23186E-02 -0.12363E+02
84 0.22274E+04 0.52849E+00 0.23749E-02 -0.12947E+02
85 0.22550E+04 0.54378E+00 0.24320E-02 -0.13538E+02
86 0.22828E+04 0.55915E+00 0.24897E-02 -0.14136E+02
87 0.23110E+04 0.57456E+00 0.25482E-02 -0.14740E+02
88 0.23392E+04 0.59003E+00 0.26073E-02 -0.15350E+02
89 0.23678E+04 0.60555E+00 0.26672E-02 -0.15968E+02
90 0.23965E+04 0.62108E+00 0.27278E-02 -0.16591E+02
91 0.24255E+04 0.63660E+00 0.27891E-02 -0.17220E+02
92 0.24547E+04 0.65211E+00 0.28512E-02 -0.17853E+02
93 0.24842E+04 0.66760E+00 0.29140E-02 -0.18492E+02
94 0.25138E+04 0.68302E+00 0.29775E-02 -0.19134E+02
95 0.25436E+04 0.69838E+00 0.30417E-02 -0.19781E+02
96 0.25735E+04 0.71367E+00 0.31067E-02 -0.20431E+02
97 0.26038E+04 0.72887E+00 0.31725E-02 -0.21084E+02
98 0.26343E+04 0.74397E+00 0.32390E-02 -0.21738E+02
99 0.26649E+04 0.75893E+00 0.33062E-02 -0.22395E+02
100 0.26958E+04 0.77376E+00 0.33742E-02 -0.23052E+02
101 0.27268E+04 0.78852E+00 0.34430E-02 -0.23710E+02
102 0.27584E+04 0.80305E+00 0.35125E-02 -0.24369E+02
103 0.27899E+04 0.81743E+00 0.35828E-02 -0.25029E+02
104 0.28216E+04 0.83166E+00 0.36538E-02 -0.25686E+02
105 0.28535E+04 0.84567E+00 0.37257E-02 -0.26343E+02
106 0.28856E+04 0.85954E+00 0.37983E-02 -0.26998E+02
107 0.29177E+04 0.87310E+00 0.38717E-02 -0.27651E+02
108 0.29501E+04 0.88644E+00 0.39458E-02 -0.28302E+02
109 0.29826E+04 0.89949E+00 0.40208E-02 -0.28949E+02
110 0.30153E+04 0.91224E+00 0.40966E-02 -0.29591E+02
111 0.30481E+04 0.92476E+00 0.41731E-02 -0.30229E+02
112 0.30811E+04 0.93699E+00 0.42505E-02 -0.30863E+02
113 0.31143E+04 0.94892E+00 0.43287E-02 -0.31492E+02
114 0.31475E+04 0.96048E+00 0.44077E-02 -0.32114E+02
115 0.31811E+04 0.97181E+00 0.44875E-02 -0.32729E+02
116 0.32146E+04 0.98270E+00 0.45681E-02 -0.33337E+02
117 0.32484E+04 0.99322E+00 0.46495E-02 -0.33936E+02
118 0.32824E+04 0.10035E+01 0.47318E-02 -0.34528E+02
119 0.33164E+04 0.10134E+01 0.48149E-02 -0.35111E+02
120 0.33505E+04 0.10228E+01 0.48989E-02 -0.35684E+02
121 0.33846E+04 0.10320E+01 0.49837E-02 -0.36246E+02
122 0.34189E+04 0.10406E+01 0.50693E-02 -0.36799E+02
123 0.34532E+04 0.10488E+01 0.51558E-02 -0.37340E+02
124 0.34875E+04 0.10566E+01 0.52432E-02 -0.37868E+02
125 0.35219E+04 0.10640E+01 0.53314E-02 -0.38385E+02
126 0.35564E+04 0.10710E+01 0.54205E-02 -0.38889E+02
127 0.35908E+04 0.10775E+01 0.55105E-02 -0.39380E+02
128 0.36253E+04 0.10836E+01 0.56014E-02 -0.39858E+02
129 0.36598E+04 0.10891E+01 0.56932E-02 -0.40321E+02
130 0.36943E+04 0.10942E+01 0.57858E-02 -0.40768E+02
131 0.37289E+04 0.10989E+01 0.58794E-02 -0.41202E+02
132 0.37635E+04 0.11030E+01 0.59739E-02 -0.41618E+02
133 0.37980E+04 0.11067E+01 0.60694E-02 -0.42020E+02
134 0.38326E+04 0.11099E+01 0.61657E-02 -0.42404E+02
135 0.38671E+04 0.11126E+01 0.62630E-02 -0.42771E+02
136 0.39015E+04 0.11148E+01 0.63612E-02 -0.43118E+02
137 0.39359E+04 0.11165E+01 0.64604E-02 -0.43448E+02
138 0.39702E+04 0.11178E+01 0.65606E-02 -0.43758E+02
139 0.40043E+04 0.11186E+01 0.66617E-02 -0.44049E+02
140 0.40385E+04 0.11188E+01 0.67638E-02 -0.44321E+02
141 0.40724E+04 0.11185E+01 0.68669E-02 -0.44572E+02
142 0.41064E+04 0.11178E+01 0.69709E-02 -0.44803E+02
143 0.41403E+04 0.11166E+01 0.70760E-02 -0.45013E+02
144 0.41740E+04 0.11149E+01 0.71820E-02 -0.45202E+02
145 0.42075E+04 0.11128E+01 0.72891E-02 -0.45370E+02
146 0.42411E+04 0.11101E+01 0.73972E-02 -0.45515E+02
147 0.42744E+04 0.11071E+01 0.75063E-02 -0.45637E+02
148 0.43075E+04 0.11035E+01 0.76164E-02 -0.45738E+02
149 0.43405E+04 0.10994E+01 0.77276E-02 -0.45815E+02
150 0.43732E+04 0.10950E+01 0.78398E-02 -0.45867E+02
151 0.44058E+04 0.10902E+01 0.79531E-02 -0.45896E+02
152 0.44381E+04 0.10848E+01 0.80674E-02 -0.45902E+02
153 0.44703E+04 0.10790E+01 0.81828E-02 -0.45881E+02
154 0.45023E+04 0.10729E+01 0.82993E-02 -0.45837E+02
155 0.45340E+04 0.10664E+01 0.84168E-02 -0.45767E+02
156 0.45653E+04 0.10595E+01 0.85353E-02 -0.45673E+02
157 0.45966E+04 0.10523E+01 0.86550E-02 -0.45552E+02
158 0.46276E+04 0.10447E+01 0.87757E-02 -0.45407E+02
159 0.46582E+04 0.10367E+01 0.88975E-02 -0.45235E+02
160 0.46887E+04 0.10284E+01 0.90204E-02 -0.45036E+02
161 0.47189E+04 0.10199E+01 0.91444E-02 -0.44812E+02
162 0.47488E+04 0.10111E+01 0.92695E-02 -0.44563E+02
163 0.47786E+04 0.10019E+01 0.93956E-02 -0.44286E+02
164 0.48079E+04 0.99247E+00 0.95229E-02 -0.43983E+02
165 0.48370E+04 0.98278E+00 0.96512E-02 -0.43653E+02
166 0.48658E+04 0.97293E+00 0.97806E-02 -0.43296E+02
167 0.48944E+04 0.96272E+00 0.99111E-02 -0.42914E+02
168 0.49225E+04 0.95251E+00 0.10043E-01 -0.42503E+02
169 0.49503E+04 0.94201E+00 0.10175E-01 -0.42065E+02
170 0.49778E+04 0.93143E+00 0.10309E-01 -0.41600E+02
171 0.50048E+04 0.92078E+00 0.10444E-01 -0.41107E+02
172 0.50314E+04 0.90999E+00 0.10580E-01 -0.40586E+02
173 0.50576E+04 0.89905E+00 0.10717E-01 -0.40038E+02
174 0.50834E+04 0.88827E+00 0.10855E-01 -0.39463E+02
175 0.51088E+04 0.87734E+00 0.10994E-01 -0.38859E+02
176 0.51337E+04 0.86649E+00 0.11134E-01 -0.38228E+02
177 0.51582E+04 0.85565E+00 0.11275E-01 -0.37570E+02
178 0.51822E+04 0.84503E+00 0.11417E-01 -0.36884E+02
179 0.52057E+04 0.83434E+00 0.11560E-01 -0.36170E+02
180 0.52289E+04 0.82381E+00 0.11705E-01 -0.35429E+02
181 0.52516E+04 0.81344E+00 0.11850E-01 -0.34662E+02
182 0.52738E+04 0.80329E+00 0.11996E-01 -0.33867E+02
183 0.52955E+04 0.79331E+00 0.12143E-01 -0.33046E+02
184 0.53167E+04 0.78355E+00 0.12292E-01 -0.32197E+02
185 0.53375E+04 0.77417E+00 0.12441E-01 -0.31323E+02
186 0.53575E+04 0.76503E+00 0.12591E-01 -0.30422E+02
187 0.53773E+04 0.75627E+00 0.12742E-01 -0.29493E+02
188 0.53965E+04 0.74788E+00 0.12894E-01 -0.28540E+02
189 0.54152E+04 0.73989E+00 0.13048E-01 -0.27561E+02
190 0.54336E+04 0.73236E+00 0.13202E-01 -0.26557E+02
191 0.54512E+04 0.72530E+00 0.13357E-01 -0.25526E+02
192 0.54684E+04 0.71875E+00 0.13512E-01 -0.24471E+02
193 0.54849E+04 0.71274E+00 0.13669E-01 -0.23391E+02
194 0.55011E+04 0.70731E+00 0.13827E-01 -0.22287E+02
195 0.55167E+04 0.70250E+00 0.13985E-01 -0.21159E+02
196 0.55316E+04 0.69833E+00 0.14145E-01 -0.20006E+02
197 0.55461E+04 0.69486E+00 0.14305E-01 -0.18831E+02
198 0.55601E+04 0.69211E+00 0.14466E-01 -0.17633E+02
199 0.55735E+04 0.69011E+00 0.14628E-01 -0.16412E+02
200 0.55864E+04 0.68891E+00 0.14791E-01 -0.15170E+02
201 0.55987E+04 0.68854E+00 0.14955E-01 -0.13905E+02
202 0.56105E+04 0.68903E+00 0.15119E-01 -0.12618E+02
203 0.56216E+04 0.69043E+00 0.15284E-01 -0.11310E+02
204 0.56321E+04 0.69277E+00 0.15451E-01 -0.99833E+01
205 0.56421E+04 0.69609E+00 0.15617E-01 -0.86354E+01
206 0.56513E+04 0.70043E+00 0.15785E-01 -0.72677E+01
207 0.56601E+04 0.70580E+00 0.15953E-01 -0.58807E+01
208 0.56681E+04 0.71227E+00 0.16122E-01 -0.44750E+01
209 0.56755E+04 0.71986E+00 0.16292E-01 -0.30508E+01
210 0.56822E+04 0.72862E+00 0.16462E-01 -0.16092E+01
211 0.56884E+04 0.73857E+00 0.16633E-01 -0.15020E+00
212 0.56939E+04 0.74975E+00 0.16805E-01 0.13253E+01
213 0.56987E+04 0.76220E+00 0.16978E-01 0.28172E+01
214 0.57030E+04 0.77592E+00 0.17151E-01 0.43244E+01
215 0.57066E+04 0.79109E+00 0.17325E-01 0.58462E+01
216 0.57095E+04 0.80755E+00 0.17499E-01 0.73829E+01
217 0.57119E+04 0.82542E+00 0.17674E-01 0.89327E+01
218 0.57136E+04 0.84473E+00 0.17850E-01 0.10496E+02
219 0.57148E+04 0.86547E+00 0.18026E-01 0.12073E+02
220 0.57153E+04 0.88779E+00 0.18202E-01 0.13660E+02
221 0.57152E+04 0.91162E+00 0.18380E-01 0.15258E+02
222 0.57145E+04 0.93709E+00 0.18557E-01 0.16868E+02
223 0.57131E+04 0.96415E+00 0.18736E-01 0.18488E+02
224 0.57112E+04 0.99278E+00 0.18914E-01 0.20116E+02
225 0.57086E+04 0.10231E+01 0.19094E-01 0.21754E+02
226 0.57054E+04 0.10552E+01 0.19273E-01 0.23399E+02
227 0.57016E+04 0.10891E+01 0.19453E-01 0.25052E+02
228 0.56972E+04 0.11246E+01 0.19634E-01 0.26711E+02
229 0.56922E+04 0.11619E+01 0.19815E-01 0.28376E+02
230 0.56865E+04 0.12011E+01 0.19996E-01 0.30047E+02
231 0.56802E+04 0.12421E+01 0.20177E-01 0.31723E+02
232 0.56733E+04 0.12850E+01 0.20359E-01 0.33402E+02
233 0.56658E+04 0.13298E+01 0.20542E-01 0.35084E+02
234 0.56576E+04 0.13766E+01 0.20724E-01 0.36768E+02
235 0.56489E+04 0.14252E+01 0.20907E-01 0.38454E+02
236 0.56394E+04 0.14759E+01 0.21090E-01 0.40141E+02
237 0.56294E+04 0.15286E+01 0.21273E-01 0.41828E+02
238 0.56187E+04 0.15833E+01 0.21457E-01 0.43515E+02
239 0.56076E+04 0.16400E+01 0.21640E-01 0.45201E+02
240 0.55956E+04 0.16988E+01 0.21824E-01 0.46884E+02
241 0.55833E+04 0.17597E+01 0.22008E-01 0.48565E+02
242 0.55703E+04 0.18226E+01 0.22192E-01 0.50242E+02
243 0.55567E+04 0.18878E+01 0.22376E-01 0.51915E+02
244 0.55425E+04 0.19550E+01 0.22560E-01 0.53584E+02
245 0.55277E+04 0.20244E+01 0.22744E-01 0.55246E+02
246 0.55124E+04 0.20959E+01 0.22928E-01 0.56903E+02
247 0.54966E+04 0.21696E+01 0.23112E-01 0.58552E+02
248 0.54801E+04 0.22458E+01 0.23296E-01 0.60193E+02
249 0.54632E+04 0.23238E+01 0.23480E-01 0.61826E+02
250 0.54457E+04 0.24043E+01 0.23664E-01 0.63449E+02
251 0.54278E+04 0.24869E+01 0.23848E-01 0.65063E+02
252 0.54091E+04 0.25718E+01 0.24032E-01 0.66667E+02
253 0.53902E+04 0.26589E+01 0.24216E-01 0.68258E+02
254 0.53706E+04 0.27483E+01 0.24399E-01 0.69837E+02
255 0.53506E+04 0.28398E+01 0.24582E-01 0.71404E+02
256 0.53300E+04 0.29337E+01 0.24765E-01 0.72959E+02
257 0.53091E+04 0.30297E+01 0.24948E-01 0.74494E+02
258 0.52876E+04 0.31281E+01 0.25131E-01 0.76021E+02
259 0.52656E+04 0.32288E+01 0.25313E-01 0.77525E+02
260 0.52433E+04 0.33316E+01 0.25495E-01 0.79022E+02
261 0.52204E+04 0.34367E+01 0.25676E-01 0.80488E+02
262 0.51970E+04 0.35441E+01 0.25858E-01 0.81947E+02
263 0.51735E+04 0.36537E+01 0.26039E-01 0.83391E+02
264 0.51494E+04 0.37656E+01 0.26219E-01 0.84812E+02
265 0.51247E+04 0.38796E+01 0.26400E-01 0.86203E+02
266 0.50997E+04 0.39960E+01 0.26579E-01 0.87587E+02
267 0.50742E+04 0.41144E+01 0.26759E-01 0.88940E+02
268 0.50484E+04 0.42352E+01 0.26938E-01 0.90278E+02
269 0.50220E+04 0.43581E+01 0.27116E-01 0.91594E+02
270 0.49954E+04 0.44831E+01 0.27294E-01 0.92887E+02
271 0.49683E+04 0.46103E+01 0.27472E-01 0.94157E+02
272 0.49410E+04 0.47398E+01 0.27649E-01 0.95397E+02
273 0.49133E+04 0.48711E+01 0.27825E-01 0.96622E+02
274 0.48852E+04 0.50048E+01 0.28001E-01 0.97809E+02
275 0.48568E+04 0.51403E+01 0.28177E-01 0.98982E+02
276 0.48282E+04 0.52780E+01 0.28352E-01 0.10012E+03
277 0.47991E+04 0.54177E+01 0.28526E-01 0.10124E+03
278 0.47697E+04 0.55594E+01 0.28700E-01 0.10232E+03
279 0.47401E+04 0.57031E+01 0.28873E-01 0.10337E+03
280 0.47102E+04 0.58487E+01 0.29046E-01 0.10441E+03
281 0.46801E+04 0.59963E+01 0.29218E-01 0.10541E+03
282 0.46496E+04 0.61457E+01 0.29389E-01 0.10637E+03
283 0.46189E+04 0.62969E+01 0.29560E-01 0.10731E+03
284 0.45880E+04 0.64500E+01 0.29730E-01 0.10822E+03
285 0.45569E+04 0.66050E+01 0.29900E-01 0.10910E+03
286 0.45255E+04 0.67617E+01 0.30069E-01 0.10994E+03
287 0.44939E+04 0.69201E+01 0.30237E-01 0.11076E+03
288 0.44621E+04 0.70802E+01 0.30405E-01 0.11154E+03
289 0.44300E+04 0.72419E+01 0.30572E-01 0.11229E+03
290 0.43979E+04 0.74052E+01 0.30738E-01 0.11301E+03
291 0.43656E+04 0.75706E+01 0.30904E-01 0.11369E+03
292 0.43328E+04 0.77372E+01 0.31069E-01 0.11434E+03
293 0.43002E+04 0.79045E+01 0.31233E-01 0.11495E+03
294 0.42673E+04 0.80740E+01 0.31397E-01 0.11553E+03
295 0.42344E+04 0.82443E+01 0.31560E-01 0.11607E+03
296 0.42013E+04 0.84168E+01 0.31722E-01 0.11658E+03
297 0.41681E+04 0.85893E+01 0.31884E-01 0.11706E+03
298 0.41346E+04 0.87640E+01 0.32044E-01 0.11750E+03
299 0.41012E+04 0.89402E+01 0.32205E-01 0.11790E+03
300 0.40676E+04 0.91164E+01 0.32364E-01 0.11826E+03
301 0.40339E+04 0.92941E+01 0.32523E-01 0.11859E+03
302 0.40003E+04 0.94726E+01 0.32681E-01 0.11889E+03
303 0.39665E+04 0.96525E+01 0.32838E-01 0.11914E+03
304 0.39327E+04 0.98339E+01 0.32994E-01 0.11935E+03
305 0.38989E+04 0.10015E+02 0.33150E-01 0.11953E+03
306 0.38650E+04 0.10197E+02 0.33305E-01 0.11967E+03
307 0.38311E+04 0.10380E+02 0.33459E-01 0.11977E+03
308 0.37973E+04 0.10565E+02 0.33613E-01 0.11984E+03
309 0.37635E+04 0.10750E+02 0.33766E-01 0.11986E+03
310 0.37296E+04 0.10934E+02 0.33918E-01 0.11985E+03
311 0.36958E+04 0.11120E+02 0.34069E-01 0.11980E+03
312 0.36620E+04 0.11306E+02 0.34220E-01 0.11972E+03
313 0.36283E+04 0.11493E+02 0.34370E-01 0.11959E+03
314 0.35947E+04 0.11680E+02 0.34519E-01 0.11943E+03
315 0.35611E+04 0.11866E+02 0.34668E-01 0.11923E+03
316 0.35276E+04 0.12054E+02 0.34815E-01 0.11899E+03
317 0.34942E+04 0.12240E+02 0.34962E-01 0.11871E+03
318 0.34608E+04 0.12428E+02 0.35109E-01 0.11839E+03
319 0.34276E+04 0.12615E+02 0.35254E-01 0.11804E+03
320 0.33946E+04 0.12802E+02 0.35399E-01 0.11766E+03
321 0.33616E+04 0.12990E+02 0.35543E-01 0.11723E+03
322 0.33288E+04 0.13176E+02 0.35687E-01 0.11676E+03
323 0.32962E+04 0.13362E+02 0.35830E-01 0.11626E+03
324 0.32637E+04 0.13549E+02 0.35972E-01 0.11571E+03
325 0.32314E+04 0.13733E+02 0.36113E-01 0.11514E+03
326 0.31992E+04 0.13919E+02 0.36254E-01 0.11452E+03
327 0.31672E+04 0.14104E+02 0.36394E-01 0.11386E+03
328 0.31354E+04 0.14287E+02 0.36534E-01 0.11318E+03
329 0.31038E+04 0.14470E+02 0.36673E-01 0.11245E+03
330 0.30725E+04 0.14651E+02 0.36811E-01 0.11169E+03
331 0.30414E+04 0.14832E+02 0.36949E-01 0.11090E+03
332 0.30105E+04 0.15013E+02 0.37086E-01 0.11007E+03
333 0.29798E+04 0.15192E+02 0.37222E-01 0.10921E+03
334 0.29494E+04 0.15371E+02 0.37358E-01 0.10831E+03
335 0.29191E+04 0.15547E+02 0.37494E-01 0.10737E+03
336 0.28892E+04 0.15723E+02 0.37629E-01 0.10641E+03
337 0.28596E+04 0.15898E+02 0.37763E-01 0.10539E+03
338 0.28302E+04 0.16070E+02 0.37897E-01 0.10436E+03
339 0.28011E+04 0.16242E+02 0.38030E-01 0.10329E+03
340 0.27723E+04 0.16413E+02 0.38163E-01 0.10219E+03
341 0.27437E+04 0.16581E+02 0.38296E-01 0.10106E+03
342 0.27155E+04 0.16748E+02 0.38428E-01 0.99887E+02
343 0.26876E+04 0.16913E+02 0.38559E-01 0.98688E+02
344 0.26601E+04 0.17077E+02 0.38691E-01 0.97460E+02
345 0.26328E+04 0.17238E+02 0.38822E-01 0.96201E+02
346 0.26059E+04 0.17398E+02 0.38952E-01 0.94920E+02
347 0.25793E+04 0.17555E+02 0.39082E-01 0.93602E+02
348 0.25530E+04 0.17710E+02 0.39212E-01 0.92254E+02
349 0.25271E+04 0.17864E+02 0.39342E-01 0.90876E+02
350 0.25015E+04 0.18015E+02 0.39472E-01 0.89475E+02
351 0.24765E+04 0.18164E+02 0.39601E-01 0.88045E+02
352 0.24516E+04 0.18310E+02 0.39730E-01 0.86584E+02
353 0.24272E+04 0.18454E+02 0.39859E-01 0.85109E+02
354 0.24031E+04 0.18596E+02 0.39987E-01 0.83596E+02
355 0.23794E+04 0.18735E+02 0.40116E-01 0.82061E+02
356 0.23561E+04 0.18872E+02 0.40244E-01 0.80511E+02
357 0.23332E+04 0.19006E+02 0.40373E-01 0.78931E+02
358 0.23107E+04 0.19136E+02 0.40501E-01 0.77336E+02
359 0.22885E+04 0.19264E+02 0.40629E-01 0.75711E+02
360 0.22668E+04 0.19390E+02 0.40757E-01 0.74068E+02
361 0.22454E+04 0.19512E+02 0.40885E-01 0.72401E+02
362 0.22245E+04 0.19632E+02 0.41014E-01 0.70715E+02
363 0.22040E+04 0.19750E+02 0.41142E-01 0.69011E+02
364 0.21839E+04 0.19863E+02 0.41270E-01 0.67285E+02
365 0.21642E+04 0.19973E+02 0.41399E-01 0.65543E+02
366 0.21450E+04 0.20081E+02 0.41527E-01 0.63783E+02
367 0.21262E+04 0.20185E+02 0.41656E-01 0.62007E+02
368 0.21077E+04 0.20286E+02 0.41785E-01 0.60215E+02
369 0.20898E+04 0.20384E+02 0.41914E-01 0.58407E+02
370 0.20723E+04 0.20478E+02 0.42043E-01 0.56587E+02
371 0.20551E+04 0.20569E+02 0.42172E-01 0.54751E+02
372 0.20384E+04 0.20656E+02 0.42302E-01 0.52905E+02
373 0.20222E+04 0.20740E+02 0.42432E-01 0.51044E+02
374 0.20064E+04 0.20821E+02 0.42562E-01 0.49173E+02
375 0.19910E+04 0.20898E+02 0.42693E-01 0.47292E+02
376 0.19761E+04 0.20972E+02 0.42823E-01 0.45400E+02
377 0.19616E+04 0.21042E+02 0.42955E-01 0.43501E+02
378 0.19476E+04 0.21108E+02 0.43086E-01 0.41592E+02
379 0.19339E+04 0.21171E+02 0.43218E-01 0.39677E+02
380 0.19208E+04 0.21231E+02 0.43350E-01 0.37754E+02
381 0.19081E+04 0.21284E+02 0.43483E-01 0.35826E+02
382 0.18958E+04 0.21336E+02 0.43616E-01 0.33894E+02
383 0.18839E+04 0.21384E+02 0.43750E-01 0.31956E+02
384 0.18726E+04 0.21427E+02 0.43884E-01 0.30016E+02
385 0.18616E+04 0.21467E+02 0.44018E-01 0.28072E+02
386 0.18512E+04 0.21504E+02 0.44153E-01 0.26127E+02
387 0.18411E+04 0.21535E+02 0.44289E-01 0.24181E+02
388 0.18314E+04 0.21563E+02 0.44425E-01 0.22235E+02
389 0.18222E+04 0.21586E+02 0.44562E-01 0.20289E+02
390 0.18135E+04 0.21607E+02 0.44699E-01 0.18345E+02
391 0.18052E+04 0.21623E+02 0.44837E-01 0.16403E+02
392 0.17972E+04 0.21637E+02 0.44976E-01 0.14464E+02
393 0.17898E+04 0.21646E+02 0.45115E-01 0.12529E+02
394 0.17828E+04 0.21651E+02 0.45254E-01 0.10599E+02
395 0.17762E+04 0.21652E+02 0.45395E-01 0.86731E+01
396 0.17700E+04 0.21649E+02 0.45536E-01 0.67546E+01
397 0.17642E+04 0.21642E+02 0.45678E-01 0.48423E+01
398 0.17589E+04 0.21631E+02 0.45820E-01 0.29375E+01
399 0.17540E+04 0.21616E+02 0.45964E-01 0.10410E+01
400 0.17494E+04 0.21597E+02 0.46108E-01 -0.84611E+00
401 0.17453E+04 0.21574E+02 0.46253E-01 -0.27234E+01
402 0.17417E+04 0.21546E+02 0.46398E-01 -0.45899E+01
403 0.17384E+04 0.21516E+02 0.46544E-01 -0.64450E+01
404 0.17355E+04 0.21481E+02 0.46692E-01 -0.82872E+01
405 0.17330E+04 0.21441E+02 0.46840E-01 -0.10117E+02
406 0.17309E+04 0.21399E+02 0.46989E-01 -0.11933E+02
407 0.17292E+04 0.21352E+02 0.47138E-01 -0.13736E+02
