    43    0.10159E+04    0.85039E-01    0.19960E-02    0.26214E+01
    44    0.10241E+04    0.91802E-01    0.20892E-02    0.25827E+01
    45    0.10324E+04    0.98870E-01    0.21844E-02    0.25313E+01
    46    0.10408E+04    0.10624E+00    0.22817E-02    0.24645E+01
    47    0.10491E+04    0.11392E+00    0.23811E-02    0.23834E+01
    48    0.10573E+04    0.12190E+00    0.24825E-02    0.22927E+01
    49    0.10655E+04    0.13018E+00    0.25859E-02    0.21964E+01
    50    0.10739E+04    0.13872E+00    0.26914E-02    0.20917E+01
    51    0.10823E+04    0.14750E+00    0.27989E-02    0.19746E+01
    52    0.10909E+04    0.15661E+00    0.29085E-02    0.18405E+01
    53    0.10994E+04    0.16619E+00    0.30200E-02    0.16870E+01
    54    0.11076E+04    0.17625E+00    0.31335E-02    0.15195E+01
    55    0.11157E+04    0.18676E+00    0.32490E-02    0.13435E+01
    56    0.11241E+04    0.19759E+00    0.33666E-02    0.11582E+01
    57    0.11325E+04    0.20862E+00    0.34860E-02    0.96367E+00
    58    0.11411E+04    0.21986E+00    0.36075E-02    0.75918E+00
    59    0.11498E+04    0.23135E+00    0.37309E-02    0.54383E+00
    60    0.11585E+04    0.24313E+00    0.38563E-02    0.31821E+00
    61    0.11675E+04    0.25530E+00    0.39836E-02    0.82998E-01
    62    0.11763E+04    0.26783E+00    0.41129E-02   -0.16313E+00
    63    0.11851E+04    0.28068E+00    0.42441E-02   -0.42159E+00
    64    0.11942E+04    0.29385E+00    0.43772E-02   -0.69406E+00
    65    0.12031E+04    0.30730E+00    0.45123E-02   -0.98158E+00
    66    0.12122E+04    0.32097E+00    0.46493E-02   -0.12827E+01
    67    0.12214E+04    0.33486E+00    0.47882E-02   -0.15952E+01
    68    0.12308E+04    0.34902E+00    0.49291E-02   -0.19177E+01
    69    0.12403E+04    0.36342E+00    0.50718E-02   -0.22489E+01
    70    0.12501E+04    0.37810E+00    0.52165E-02   -0.25909E+01
    71    0.12600E+04    0.39307E+00    0.53631E-02   -0.29462E+01
    72    0.12699E+04    0.40827E+00    0.55117E-02   -0.33156E+01
    73    0.12799E+04    0.42369E+00    0.56621E-02   -0.36986E+01
    74    0.12900E+04    0.43928E+00    0.58145E-02   -0.40935E+01
    75    0.13003E+04    0.45506E+00    0.59688E-02   -0.44978E+01
    76    0.13106E+04    0.47101E+00    0.61250E-02   -0.49102E+01
    77    0.13212E+04    0.48714E+00    0.62831E-02   -0.53307E+01
    78    0.13320E+04    0.50345E+00    0.64432E-02   -0.57615E+01
    79    0.13429E+04    0.51991E+00    0.66051E-02   -0.61991E+01
    80    0.13541E+04    0.53651E+00    0.67691E-02   -0.66457E+01
    81    0.13653E+04    0.55319E+00    0.69349E-02   -0.71021E+01
    82    0.13768E+04    0.56999E+00    0.71027E-02   -0.75675E+01
    83    0.13885E+04    0.58687E+00    0.72725E-02   -0.80417E+01
    84    0.14003E+04    0.60383E+00    0.74442E-02   -0.85228E+01
    85    0.14122E+04    0.62083E+00    0.76178E-02   -0.90120E+01
    86    0.14242E+04    0.63788E+00    0.77934E-02   -0.95082E+01
    87    0.14366E+04    0.65496E+00    0.79710E-02   -0.10011E+02
    88    0.14489E+04    0.67207E+00    0.81505E-02   -0.10519E+02
    89    0.14615E+04    0.68919E+00    0.83320E-02   -0.11036E+02
    90    0.14743E+04    0.70628E+00    0.85154E-02   -0.11556E+02
    91    0.14872E+04    0.72333E+00    0.87009E-02   -0.12083E+02
    92    0.15003E+04    0.74033E+00    0.88883E-02   -0.12613E+02
    93    0.15136E+04    0.75726E+00    0.90777E-02   -0.13149E+02
    94    0.15270E+04    0.77408E+00    0.92691E-02   -0.13688E+02
    95    0.15406E+04    0.79080E+00    0.94625E-02   -0.14230E+02
    96    0.15542E+04    0.80739E+00    0.96579E-02   -0.14776E+02
    97    0.15681E+04    0.82384E+00    0.98553E-02   -0.15325E+02
    98    0.15823E+04    0.84014E+00    0.10055E-01   -0.15875E+02
    99    0.15964E+04    0.85625E+00    0.10256E-01   -0.16428E+02
   100    0.16108E+04    0.87216E+00    0.10460E-01   -0.16980E+02
   101    0.16253E+04    0.88795E+00    0.10665E-01   -0.17535E+02
   102    0.16403E+04    0.90344E+00    0.10872E-01   -0.18089E+02
   103    0.16552E+04    0.91872E+00    0.11082E-01   -0.18645E+02
   104    0.16702E+04    0.93379E+00    0.11293E-01   -0.19199E+02
   105    0.16854E+04    0.94857E+00    0.11507E-01   -0.19752E+02
   106    0.17007E+04    0.96312E+00    0.11723E-01   -0.20304E+02
   107    0.17159E+04    0.97731E+00    0.11940E-01   -0.20853E+02
   108    0.17315E+04    0.99120E+00    0.12160E-01   -0.21401E+02
   109    0.17471E+04    0.10047E+01    0.12381E-01   -0.21946E+02
   110    0.17628E+04    0.10179E+01    0.12605E-01   -0.22486E+02
   111    0.17786E+04    0.10307E+01    0.12831E-01   -0.23023E+02
   112    0.17946E+04    0.10431E+01    0.13059E-01   -0.23556E+02
   113    0.18107E+04    0.10552E+01    0.13289E-01   -0.24085E+02
   114    0.18269E+04    0.10668E+01    0.13521E-01   -0.24607E+02
   115    0.18432E+04    0.10782E+01    0.13755E-01   -0.25124E+02
   116    0.18596E+04    0.10890E+01    0.13991E-01   -0.25634E+02
   117    0.18762E+04    0.10993E+01    0.14229E-01   -0.26138E+02
   118    0.18930E+04    0.11093E+01    0.14470E-01   -0.26635E+02
   119    0.19097E+04    0.11189E+01    0.14712E-01   -0.27123E+02
   120    0.19266E+04    0.11279E+01    0.14957E-01   -0.27604E+02
   121    0.19434E+04    0.11365E+01    0.15203E-01   -0.28076E+02
   122    0.19604E+04    0.11446E+01    0.15452E-01   -0.28538E+02
   123    0.19774E+04    0.11521E+01    0.15703E-01   -0.28992E+02
   124    0.19945E+04    0.11591E+01    0.15956E-01   -0.29434E+02
   125    0.20116E+04    0.11656E+01    0.16212E-01   -0.29867E+02
   126    0.20287E+04    0.11717E+01    0.16469E-01   -0.30289E+02
   127    0.20459E+04    0.11772E+01    0.16729E-01   -0.30700E+02
   128    0.20631E+04    0.11821E+01    0.16991E-01   -0.31100E+02
   129    0.20803E+04    0.11865E+01    0.17255E-01   -0.31487E+02
   130    0.20976E+04    0.11903E+01    0.17521E-01   -0.31862E+02
   131    0.21149E+04    0.11936E+01    0.17790E-01   -0.32225E+02
   132    0.21323E+04    0.11963E+01    0.18060E-01   -0.32574E+02
   133    0.21496E+04    0.11985E+01    0.18334E-01   -0.32910E+02
   134    0.21669E+04    0.12001E+01    0.18609E-01   -0.33231E+02
   135    0.21843E+04    0.12011E+01    0.18887E-01   -0.33538E+02
   136    0.22015E+04    0.12016E+01    0.19167E-01   -0.33829E+02
   137    0.22188E+04    0.12015E+01    0.19449E-01   -0.34105E+02
   138    0.22360E+04    0.12007E+01    0.19734E-01   -0.34366E+02
   139    0.22530E+04    0.11996E+01    0.20021E-01   -0.34610E+02
   140    0.22701E+04    0.11978E+01    0.20310E-01   -0.34838E+02
   141    0.22870E+04    0.11954E+01    0.20602E-01   -0.35049E+02
   142    0.23040E+04    0.11924E+01    0.20896E-01   -0.35244E+02
   143    0.23209E+04    0.11890E+01    0.21193E-01   -0.35421E+02
   144    0.23375E+04    0.11849E+01    0.21492E-01   -0.35582E+02
   145    0.23541E+04    0.11804E+01    0.21794E-01   -0.35724E+02
   146    0.23708E+04    0.11753E+01    0.22098E-01   -0.35849E+02
   147    0.23871E+04    0.11697E+01    0.22405E-01   -0.35955E+02
   148    0.24033E+04    0.11635E+01    0.22714E-01   -0.36043E+02
   149    0.24195E+04    0.11569E+01    0.23026E-01   -0.36113E+02
   150    0.24354E+04    0.11498E+01    0.23340E-01   -0.36161E+02
   151    0.24511E+04    0.11421E+01    0.23657E-01   -0.36192E+02
   152    0.24667E+04    0.11340E+01    0.23976E-01   -0.36204E+02
   153    0.24821E+04    0.11253E+01    0.24298E-01   -0.36194E+02
   154    0.24973E+04    0.11163E+01    0.24622E-01   -0.36165E+02
   155    0.25123E+04    0.11068E+01    0.24949E-01   -0.36117E+02
   156    0.25270E+04    0.10969E+01    0.25279E-01   -0.36049E+02
   157    0.25417E+04    0.10866E+01    0.25611E-01   -0.35960E+02
   158    0.25561E+04    0.10759E+01    0.25945E-01   -0.35852E+02
   159    0.25703E+04    0.10647E+01    0.26283E-01   -0.35723E+02
   160    0.25843E+04    0.10532E+01    0.26623E-01   -0.35573E+02
   161    0.25981E+04    0.10414E+01    0.26965E-01   -0.35403E+02
   162    0.26117E+04    0.10291E+01    0.27310E-01   -0.35214E+02
   163    0.26252E+04    0.10166E+01    0.27658E-01   -0.35004E+02
   164    0.26383E+04    0.10037E+01    0.28008E-01   -0.34775E+02
   165    0.26513E+04    0.99049E+00    0.28361E-01   -0.34524E+02
   166    0.26641E+04    0.97708E+00    0.28716E-01   -0.34254E+02
   167    0.26767E+04    0.96325E+00    0.29074E-01   -0.33964E+02
   168    0.26889E+04    0.94937E+00    0.29434E-01   -0.33653E+02
   169    0.27009E+04    0.93514E+00    0.29797E-01   -0.33322E+02
   170    0.27127E+04    0.92079E+00    0.30162E-01   -0.32971E+02
   171    0.27241E+04    0.90632E+00    0.30530E-01   -0.32598E+02
   172    0.27352E+04    0.89165E+00    0.30901E-01   -0.32206E+02
   173    0.27459E+04    0.87678E+00    0.31273E-01   -0.31793E+02
   174    0.27564E+04    0.86201E+00    0.31649E-01   -0.31361E+02
   175    0.27666E+04    0.84705E+00    0.32026E-01   -0.30909E+02
   176    0.27764E+04    0.83211E+00    0.32406E-01   -0.30437E+02
   177    0.27859E+04    0.81712E+00    0.32789E-01   -0.29946E+02
   178    0.27950E+04    0.80230E+00    0.33174E-01   -0.29435E+02
   179    0.28038E+04    0.78736E+00    0.33561E-01   -0.28904E+02
   180    0.28124E+04    0.77251E+00    0.33950E-01   -0.28355E+02
   181    0.28205E+04    0.75775E+00    0.34342E-01   -0.27789E+02
   182    0.28283E+04    0.74316E+00    0.34736E-01   -0.27202E+02
   183    0.28357E+04    0.72866E+00    0.35133E-01   -0.26598E+02
   184    0.28429E+04    0.71431E+00    0.35531E-01   -0.25976E+02
   185    0.28497E+04    0.70028E+00    0.35932E-01   -0.25338E+02
   186    0.28558E+04    0.68641E+00    0.36335E-01   -0.24681E+02
   187    0.28619E+04    0.67284E+00    0.36740E-01   -0.24007E+02
   188    0.28676E+04    0.65956E+00    0.37147E-01   -0.23317E+02
   189    0.28729E+04    0.64660E+00    0.37556E-01   -0.22610E+02
   190    0.28781E+04    0.63401E+00    0.37968E-01   -0.21889E+02
   191    0.28826E+04    0.62182E+00    0.38381E-01   -0.21150E+02
   192    0.28868E+04    0.61004E+00    0.38797E-01   -0.20396E+02
   193    0.28906E+04    0.59872E+00    0.39214E-01   -0.19629E+02
   194    0.28942E+04    0.58787E+00    0.39634E-01   -0.18846E+02
   195    0.28974E+04    0.57755E+00    0.40055E-01   -0.18051E+02
   196    0.29001E+04    0.56778E+00    0.40478E-01   -0.17241E+02
   197    0.29026E+04    0.55861E+00    0.40904E-01   -0.16419E+02
   198    0.29047E+04    0.55005E+00    0.41331E-01   -0.15585E+02
   199    0.29064E+04    0.54214E+00    0.41760E-01   -0.14739E+02
   200    0.29078E+04    0.53491E+00    0.42191E-01   -0.13881E+02
   201    0.29088E+04    0.52841E+00    0.42624E-01   -0.13012E+02
   202    0.29095E+04    0.52264E+00    0.43058E-01   -0.12133E+02
   203    0.29097E+04    0.51763E+00    0.43495E-01   -0.11243E+02
   204    0.29095E+04    0.51340E+00    0.43933E-01   -0.10345E+02
   205    0.29089E+04    0.50997E+00    0.44372E-01   -0.94361E+01
   206    0.29079E+04    0.50735E+00    0.44814E-01   -0.85181E+01
   207    0.29066E+04    0.50556E+00    0.45257E-01   -0.75911E+01
   208    0.29047E+04    0.50463E+00    0.45702E-01   -0.66556E+01
   209    0.29024E+04    0.50456E+00    0.46149E-01   -0.57119E+01
   210    0.28997E+04    0.50538E+00    0.46597E-01   -0.47607E+01
   211    0.28967E+04    0.50711E+00    0.47047E-01   -0.38021E+01
   212    0.28931E+04    0.50977E+00    0.47498E-01   -0.28369E+01
   213    0.28892E+04    0.51337E+00    0.47951E-01   -0.18649E+01
   214    0.28849E+04    0.51789E+00    0.48405E-01   -0.88731E+00
   215    0.28802E+04    0.52351E+00    0.48861E-01    0.95279E-01
   216    0.28751E+04    0.53003E+00    0.49319E-01    0.10835E+01
   217    0.28696E+04    0.53758E+00    0.49778E-01    0.20754E+01
   218    0.28638E+04    0.54614E+00    0.50238E-01    0.30713E+01
   219    0.28575E+04    0.55569E+00    0.50700E-01    0.40722E+01
   220    0.28509E+04    0.56638E+00    0.51163E-01    0.50739E+01
   221    0.28440E+04    0.57810E+00    0.51627E-01    0.60786E+01
   222    0.28367E+04    0.59099E+00    0.52093E-01    0.70849E+01
   223    0.28289E+04    0.60495E+00    0.52560E-01    0.80938E+01
   224    0.28209E+04    0.61996E+00    0.53029E-01    0.91014E+01
   225    0.28125E+04    0.63616E+00    0.53498E-01    0.10111E+02
   226    0.28038E+04    0.65353E+00    0.53969E-01    0.11119E+02
   227    0.27946E+04    0.67206E+00    0.54441E-01    0.12127E+02
   228    0.27852E+04    0.69171E+00    0.54914E-01    0.13133E+02
   229    0.27755E+04    0.71255E+00    0.55389E-01    0.14137E+02
   230    0.27653E+04    0.73457E+00    0.55864E-01    0.15138E+02
   231    0.27547E+04    0.75781E+00    0.56341E-01    0.16137E+02
   232    0.27439E+04    0.78218E+00    0.56818E-01    0.17132E+02
   233    0.27328E+04    0.80790E+00    0.57297E-01    0.18121E+02
   234    0.27212E+04    0.83479E+00    0.57776E-01    0.19106E+02
   235    0.27094E+04    0.86291E+00    0.58256E-01    0.20084E+02
   236    0.26972E+04    0.89225E+00    0.58738E-01    0.21057E+02
   237    0.26847E+04    0.92285E+00    0.59220E-01    0.22023E+02
   238    0.26719E+04    0.95478E+00    0.59703E-01    0.22981E+02
   239    0.26588E+04    0.98786E+00    0.60186E-01    0.23932E+02
   240    0.26453E+04    0.10222E+01    0.60671E-01    0.24873E+02
   241    0.26316E+04    0.10578E+01    0.61156E-01    0.25804E+02
   242    0.26177E+04    0.10946E+01    0.61642E-01    0.26726E+02
   243    0.26034E+04    0.11328E+01    0.62129E-01    0.27637E+02
   244    0.25889E+04    0.11721E+01    0.62616E-01    0.28538E+02
   245    0.25741E+04    0.12128E+01    0.63103E-01    0.29425E+02
   246    0.25591E+04    0.12547E+01    0.63592E-01    0.30301E+02
   247    0.25439E+04    0.12977E+01    0.64081E-01    0.31164E+02
   248    0.25283E+04    0.13423E+01    0.64570E-01    0.32013E+02
   249    0.25127E+04    0.13878E+01    0.65060E-01    0.32847E+02
   250    0.24968E+04    0.14348E+01    0.65550E-01    0.33667E+02
   251    0.24808E+04    0.14829E+01    0.66041E-01    0.34471E+02
   252    0.24644E+04    0.15322E+01    0.66532E-01    0.35260E+02
   253    0.24481E+04    0.15826E+01    0.67023E-01    0.36032E+02
   254    0.24314E+04    0.16344E+01    0.67515E-01    0.36787E+02
   255    0.24146E+04    0.16872E+01    0.68007E-01    0.37527E+02
   256    0.23977E+04    0.17414E+01    0.68500E-01    0.38251E+02
   257    0.23806E+04    0.17965E+01    0.68992E-01    0.38952E+02
   258    0.23633E+04    0.18529E+01    0.69485E-01    0.39642E+02
   259    0.23459E+04    0.19104E+01    0.69979E-01    0.40308E+02
   260    0.23284E+04    0.19691E+01    0.70472E-01    0.40964E+02
   261    0.23107E+04    0.20287E+01    0.70966E-01    0.41589E+02
   262    0.22928E+04    0.20896E+01    0.71460E-01    0.42206E+02
   263    0.22751E+04    0.21514E+01    0.71955E-01    0.42806E+02
   264    0.22570E+04    0.22143E+01    0.72449E-01    0.43385E+02
   265    0.22388E+04    0.22782E+01    0.72944E-01    0.43933E+02
   266    0.22205E+04    0.23432E+01    0.73439E-01    0.44475E+02
   267    0.22021E+04    0.24090E+01    0.73934E-01    0.44988E+02
   268    0.21835E+04    0.24759E+01    0.74430E-01    0.45487E+02
   269    0.21647E+04    0.25436E+01    0.74925E-01    0.45966E+02
   270    0.21461E+04    0.26122E+01    0.75421E-01    0.46425E+02
   271    0.21272E+04    0.26816E+01    0.75917E-01    0.46864E+02
   272    0.21084E+04    0.27521E+01    0.76414E-01    0.47277E+02
   273    0.20895E+04    0.28231E+01    0.76910E-01    0.47678E+02
   274    0.20705E+04    0.28951E+01    0.77407E-01    0.48046E+02
   275    0.20515E+04    0.29676E+01    0.77905E-01    0.48403E+02
   276    0.20325E+04    0.30408E+01    0.78402E-01    0.48728E+02
   277    0.20134E+04    0.31147E+01    0.78900E-01    0.49043E+02
   278    0.19943E+04    0.31892E+01    0.79398E-01    0.49327E+02
   279    0.19752E+04    0.32643E+01    0.79897E-01    0.49586E+02
   280    0.19561E+04    0.33399E+01    0.80395E-01    0.49838E+02
   281    0.19371E+04    0.34160E+01    0.80895E-01    0.50059E+02
   282    0.19180E+04    0.34924E+01    0.81394E-01    0.50257E+02
   283    0.18989E+04    0.35693E+01    0.81894E-01    0.50434E+02
   284    0.18799E+04    0.36466E+01    0.82395E-01    0.50589E+02
   285    0.18610E+04    0.37242E+01    0.82895E-01    0.50723E+02
   286    0.18420E+04    0.38020E+01    0.83397E-01    0.50828E+02
   287    0.18231E+04    0.38801E+01    0.83899E-01    0.50921E+02
   288    0.18043E+04    0.39583E+01    0.84401E-01    0.50986E+02
   289    0.17855E+04    0.40366E+01    0.84904E-01    0.51031E+02
   290    0.17668E+04    0.41148E+01    0.85407E-01    0.51058E+02
   291    0.17482E+04    0.41936E+01    0.85911E-01    0.51050E+02
   292    0.17295E+04    0.42720E+01    0.86415E-01    0.51032E+02
   293    0.17111E+04    0.43496E+01    0.86920E-01    0.50982E+02
   294    0.16927E+04    0.44277E+01    0.87426E-01    0.50921E+02
   295    0.16746E+04    0.45050E+01    0.87932E-01    0.50828E+02
   296    0.16565E+04    0.45829E+01    0.88439E-01    0.50719E+02
   297    0.16386E+04    0.46591E+01    0.88947E-01    0.50593E+02
   298    0.16206E+04    0.47359E+01    0.89455E-01    0.50437E+02
   299    0.16029E+04    0.48124E+01    0.89965E-01    0.50257E+02
   300    0.15853E+04    0.48873E+01    0.90474E-01    0.50056E+02
   301    0.15679E+04    0.49620E+01    0.90985E-01    0.49840E+02
   302    0.15507E+04    0.50357E+01    0.91496E-01    0.49609E+02
   303    0.15336E+04    0.51093E+01    0.92008E-01    0.49350E+02
   304    0.15167E+04    0.51828E+01    0.92521E-01    0.49062E+02
   305    0.15000E+04    0.52548E+01    0.93035E-01    0.48761E+02
   306    0.14835E+04    0.53259E+01    0.93549E-01    0.48439E+02
   307    0.14671E+04    0.53964E+01    0.94065E-01    0.48089E+02
   308    0.14509E+04    0.54676E+01    0.94581E-01    0.47734E+02
   309    0.14350E+04    0.55366E+01    0.95098E-01    0.47344E+02
   310    0.14192E+04    0.56043E+01    0.95617E-01    0.46943E+02
   311    0.14036E+04    0.56729E+01    0.96136E-01    0.46514E+02
   312    0.13883E+04    0.57395E+01    0.96656E-01    0.46074E+02
   313    0.13732E+04    0.58055E+01    0.97177E-01    0.45608E+02
   314    0.13582E+04    0.58711E+01    0.97699E-01    0.45131E+02
   315    0.13435E+04    0.59347E+01    0.98222E-01    0.44629E+02
   316    0.13291E+04    0.59980E+01    0.98746E-01    0.44109E+02
   317    0.13148E+04    0.60594E+01    0.99271E-01    0.43571E+02
   318    0.13007E+04    0.61212E+01    0.99797E-01    0.43015E+02
   319    0.12869E+04    0.61813E+01    0.10032E+00    0.42443E+02
   320    0.12733E+04    0.62403E+01    0.10085E+00    0.41861E+02
   321    0.12600E+04    0.62992E+01    0.10138E+00    0.41256E+02
   322    0.12469E+04    0.63557E+01    0.10191E+00    0.40634E+02
   323    0.12340E+04    0.64113E+01    0.10244E+00    0.39996E+02
   324    0.12214E+04    0.64668E+01    0.10298E+00    0.39335E+02
   325    0.12090E+04    0.65185E+01    0.10351E+00    0.38674E+02
   326    0.11969E+04    0.65710E+01    0.10405E+00    0.37982E+02
   327    0.11850E+04    0.66220E+01    0.10459E+00    0.37283E+02
   328    0.11734E+04    0.66708E+01    0.10512E+00    0.36577E+02
   329    0.11620E+04    0.67190E+01    0.10566E+00    0.35848E+02
   330    0.11509E+04    0.67651E+01    0.10620E+00    0.35106E+02
   331    0.11401E+04    0.68099E+01    0.10675E+00    0.34358E+02
   332    0.11295E+04    0.68541E+01    0.10729E+00    0.33603E+02
   333    0.11192E+04    0.68964E+01    0.10784E+00    0.32834E+02
   334    0.11092E+04    0.69375E+01    0.10838E+00    0.32053E+02
   335    0.10993E+04    0.69760E+01    0.10893E+00    0.31259E+02
   336    0.10898E+04    0.70133E+01    0.10948E+00    0.30460E+02
   337    0.10805E+04    0.70495E+01    0.11003E+00    0.29641E+02
   338    0.10715E+04    0.70833E+01    0.11059E+00    0.28824E+02
   339    0.10629E+04    0.71167E+01    0.11114E+00    0.27996E+02
   340    0.10544E+04    0.71477E+01    0.11170E+00    0.27171E+02
   341    0.10462E+04    0.71763E+01    0.11226E+00    0.26328E+02
   342    0.10383E+04    0.72048E+01    0.11282E+00    0.25481E+02
   343    0.10306E+04    0.72302E+01    0.11338E+00    0.24630E+02
   344    0.10233E+04    0.72540E+01    0.11394E+00    0.23776E+02
   345    0.10162E+04    0.72756E+01    0.11451E+00    0.22920E+02
   346    0.10094E+04    0.72964E+01    0.11508E+00    0.22068E+02
   347    0.10028E+04    0.73143E+01    0.11565E+00    0.21206E+02
   348    0.99650E+03    0.73301E+01    0.11622E+00    0.20343E+02
   349    0.99045E+03    0.73445E+01    0.11679E+00    0.19477E+02
   350    0.98468E+03    0.73561E+01    0.11737E+00    0.18617E+02
   351    0.97936E+03    0.73664E+01    0.11794E+00    0.17756E+02
   352    0.97408E+03    0.73747E+01    0.11852E+00    0.16893E+02
   353    0.96916E+03    0.73804E+01    0.11910E+00    0.16043E+02
   354    0.96443E+03    0.73844E+01    0.11969E+00    0.15182E+02
   355    0.96004E+03    0.73866E+01    0.12027E+00    0.14326E+02
   356    0.95591E+03    0.73871E+01    0.12086E+00    0.13481E+02
   357    0.95203E+03    0.73854E+01    0.12145E+00    0.12633E+02
   358    0.94848E+03    0.73806E+01    0.12204E+00    0.11795E+02
   359    0.94509E+03    0.73744E+01    0.12264E+00    0.10953E+02
   360    0.94202E+03    0.73669E+01    0.12323E+00    0.10117E+02
   361    0.93918E+03    0.73574E+01    0.12383E+00    0.92816E+01
   362    0.93664E+03    0.73459E+01    0.12443E+00    0.84504E+01
   363    0.93432E+03    0.73334E+01    0.12503E+00    0.76248E+01
   364    0.93230E+03    0.73175E+01    0.12564E+00    0.68008E+01
   365    0.93049E+03    0.73007E+01    0.12624E+00    0.59837E+01
   366    0.92895E+03    0.72823E+01    0.12685E+00    0.51704E+01
   367    0.92770E+03    0.72608E+01    0.12746E+00    0.43625E+01
   368    0.92657E+03    0.72385E+01    0.12807E+00    0.35612E+01
   369    0.92585E+03    0.72149E+01    0.12869E+00    0.27638E+01
   370    0.92532E+03    0.71892E+01    0.12930E+00    0.19751E+01
   371    0.92497E+03    0.71615E+01    0.12992E+00    0.11910E+01
   372    0.92487E+03    0.71326E+01    0.13054E+00    0.41554E+00
   373    0.92502E+03    0.71018E+01    0.13117E+00   -0.35466E+00
   374    0.92541E+03    0.70700E+01    0.13179E+00   -0.11163E+01
   375    0.92596E+03    0.70366E+01    0.13242E+00   -0.18698E+01
   376    0.92681E+03    0.70022E+01    0.13304E+00   -0.26156E+01
   377    0.92790E+03    0.69655E+01    0.13367E+00   -0.33510E+01
   378    0.92913E+03    0.69274E+01    0.13431E+00   -0.40795E+01
   379    0.93057E+03    0.68886E+01    0.13494E+00   -0.47971E+01
   380    0.93230E+03    0.68492E+01    0.13558E+00   -0.55063E+01
   381    0.93416E+03    0.68055E+01    0.13621E+00   -0.62047E+01
   382    0.93615E+03    0.67629E+01    0.13685E+00   -0.68918E+01
   383    0.93841E+03    0.67185E+01    0.13749E+00   -0.75696E+01
   384    0.94094E+03    0.66723E+01    0.13813E+00   -0.82348E+01
   385    0.94351E+03    0.66266E+01    0.13878E+00   -0.88893E+01
   386    0.94633E+03    0.65793E+01    0.13942E+00   -0.95311E+01
   387    0.94925E+03    0.65304E+01    0.14007E+00   -0.10161E+02
   388    0.95234E+03    0.64808E+01    0.14072E+00   -0.10777E+02
   389    0.95561E+03    0.64282E+01    0.14137E+00   -0.11381E+02
   390    0.95903E+03    0.63781E+01    0.14202E+00   -0.11970E+02
   391    0.96261E+03    0.63259E+01    0.14267E+00   -0.12547E+02
   392    0.96627E+03    0.62748E+01    0.14333E+00   -0.13108E+02
   393    0.97016E+03    0.62218E+01    0.14398E+00   -0.13654E+02
   394    0.97411E+03    0.61684E+01    0.14464E+00   -0.14185E+02
   395    0.97812E+03    0.61141E+01    0.14530E+00   -0.14702E+02
