       2   0.9928277E-04   0.9777228E+00   0.8681159E+00
       3   0.3979857E-03   0.9598959E+00   0.8603317E+00
       4   0.1138420E-02   0.9626149E+00   0.8509550E+00
       5   0.2490625E-02   0.9136469E+00   0.8387808E+00
       6   0.4877266E-02   0.8897290E+00   0.8268269E+00
       7   0.8599723E-02   0.8495691E+00   0.8158882E+00
       8   0.1375271E-01   0.8058268E+00   0.8006906E+00
       9   0.2131911E-01   0.7741654E+00   0.7901720E+00
      10   0.3130387E-01   0.7376173E+00   0.7770790E+00
      11   0.4397223E-01   0.6950249E+00   0.7626515E+00
      12   0.5879159E-01   0.6469530E+00   0.7395292E+00
      13   0.7759921E-01   0.6078624E+00   0.7196637E+00
      14   0.9932956E-01   0.5670555E+00   0.6994994E+00
      15   0.1255062E+00   0.5277288E+00   0.6723417E+00
      16   0.1543458E+00   0.4931417E+00   0.6461092E+00
      17   0.1869850E+00   0.4577818E+00   0.6150368E+00
      18   0.2205184E+00   0.4218175E+00   0.5753565E+00
      19   0.2605315E+00   0.3931022E+00   0.5370589E+00
      20   0.3014867E+00   0.3710972E+00   0.4939287E+00
      21   0.3459804E+00   0.3462493E+00   0.4569902E+00
      22   0.3920273E+00   0.3234808E+00   0.4018386E+00
      23   0.4369332E+00   0.3062356E+00   0.3482525E+00
      24   0.4864234E+00   0.2898024E+00   0.2951730E+00
      25   0.5387452E+00   0.2808940E+00   0.2351409E+00
      26   0.5819403E+00   0.2683486E+00   0.1802727E+00
      27   0.6313112E+00   0.2601935E+00   0.1290406E+00
      28   0.6876433E+00   0.2548069E+00   0.7075409E-01
      29   0.7333097E+00   0.2505169E+00   0.2224650E-01
      30   0.7745130E+00   0.2449514E+00  -0.3077307E-01
      31   0.8182175E+00   0.2414503E+00  -0.7238501E-01
      32   0.8590262E+00   0.2387804E+00  -0.1036092E+00
      33   0.9057687E+00   0.2359960E+00  -0.1504313E+00
      34   0.9349119E+00   0.2330539E+00  -0.1807344E+00
      35   0.9605780E+00   0.2278631E+00  -0.2069987E+00
      36   0.9983548E+00   0.2235598E+00  -0.2282380E+00
      37   0.1017486E+01   0.2185724E+00  -0.2519130E+00
      38   0.1038282E+01   0.2115126E+00  -0.2656413E+00
      39   0.1054718E+01   0.2026279E+00  -0.2815570E+00
      40   0.1063039E+01   0.1933657E+00  -0.2823609E+00
      41   0.1075046E+01   0.1828648E+00  -0.2922571E+00
      42   0.1078814E+01   0.1727342E+00  -0.2889159E+00
      43   0.1074985E+01   0.1594076E+00  -0.2894460E+00
      44   0.1082091E+01   0.1477498E+00  -0.2917587E+00
      45   0.1075316E+01   0.1302287E+00  -0.2770724E+00
      46   0.1068751E+01   0.1165124E+00  -0.2678390E+00
      47   0.1044251E+01   0.8611974E-01  -0.2198394E+00
      48   0.1041243E+01   0.7469484E-01  -0.2129752E+00
      49   0.1028034E+01   0.5593651E-01  -0.1739152E+00
      50   0.1044286E+01   0.6685667E-01  -0.2098733E+00
      51   0.1048390E+01   0.6730011E-01  -0.2167371E+00
      52   0.1055451E+01   0.8087954E-01  -0.2469998E+00
      53   0.1068104E+01   0.8206354E-01  -0.2481113E+00
      54   0.1067485E+01   0.8488954E-01  -0.2525104E+00
      55   0.1066507E+01   0.8425014E-01  -0.2533848E+00
      56   0.1063204E+01   0.8475390E-01  -0.2542694E+00
      57   0.1061012E+01   0.8296236E-01  -0.2489309E+00
      58   0.1067681E+01   0.8251073E-01  -0.2464339E+00
      59   0.1056010E+01   0.8033365E-01  -0.2390581E+00
      60   0.1056755E+01   0.7854426E-01  -0.2323234E+00
      61   0.1056375E+01   0.7695663E-01  -0.2279850E+00
      62   0.1051684E+01   0.7509057E-01  -0.2233931E+00
      63   0.1045737E+01   0.7242086E-01  -0.2152131E+00
      64   0.1034647E+01   0.7075091E-01  -0.2069114E+00
      65   0.1039419E+01   0.6788122E-01  -0.2028810E+00
      66   0.1036186E+01   0.6578506E-01  -0.1948789E+00
      67   0.1029174E+01   0.6402285E-01  -0.1886776E+00
      68   0.1030643E+01   0.6219624E-01  -0.1840573E+00
      69   0.1036328E+01   0.6003422E-01  -0.1790943E+00
      70   0.1026702E+01   0.5842370E-01  -0.1762215E+00
      71   0.1028693E+01   0.5681100E-01  -0.1710272E+00
      72   0.1027418E+01   0.5494790E-01  -0.1673997E+00
      73   0.1026157E+01   0.5395321E-01  -0.1654128E+00
      74   0.1021599E+01   0.5278291E-01  -0.1670837E+00
      75   0.1022875E+01   0.5208400E-01  -0.1619558E+00
      76   0.1028800E+01   0.5112068E-01  -0.1619602E+00
      77   0.1024492E+01   0.5073368E-01  -0.1635923E+00
      78   0.1025112E+01   0.5031514E-01  -0.1664007E+00
      79   0.1023650E+01   0.4977448E-01  -0.1654311E+00
      80   0.1025210E+01   0.4951826E-01  -0.1670781E+00
      81   0.1026580E+01   0.4870176E-01  -0.1710445E+00
      82   0.1034044E+01   0.4833519E-01  -0.1663660E+00
      83   0.1028993E+01   0.4756370E-01  -0.1718059E+00
      84   0.1031141E+01   0.4725221E-01  -0.1768524E+00
      85   0.1031793E+01   0.4623308E-01  -0.1747513E+00
      86   0.1034649E+01   0.4574115E-01  -0.1783486E+00
      87   0.1032481E+01   0.4472277E-01  -0.1789209E+00
      88   0.1032381E+01   0.4375650E-01  -0.1783243E+00
      89   0.1031600E+01   0.4267420E-01  -0.1767970E+00
      90   0.1030059E+01   0.4146940E-01  -0.1776271E+00
      91   0.1032580E+01   0.3984171E-01  -0.1748514E+00
      92   0.1028689E+01   0.3825992E-01  -0.1698994E+00
      93   0.1028281E+01   0.3558846E-01  -0.1690348E+00
      94   0.1026538E+01   0.3325755E-01  -0.1637325E+00
      95   0.1025147E+01   0.2888649E-01  -0.1540022E+00
      96   0.1019742E+01   0.2552773E-01  -0.1420222E+00
      97   0.1016179E+01   0.1769689E-01  -0.1145756E+00
      98   0.1014736E+01   0.1620638E-01  -0.1083463E+00
      99   0.1009318E+01   0.1451648E-01  -0.1018986E+00
     100   0.1016469E+01   0.1969223E-01  -0.1281583E+00
     101   0.1020191E+01   0.2073046E-01  -0.1278960E+00
     102   0.1017640E+01   0.2352450E-01  -0.1382612E+00
     103   0.1021609E+01   0.2415622E-01  -0.1442661E+00
     104   0.1020150E+01   0.2521043E-01  -0.1463452E+00
     105   0.1021653E+01   0.2539757E-01  -0.1447459E+00
     106   0.1020996E+01   0.2576630E-01  -0.1468835E+00
     107   0.1028759E+01   0.2569692E-01  -0.1464573E+00
     108   0.1016683E+01   0.2560909E-01  -0.1449506E+00
     109   0.1019720E+01   0.2556205E-01  -0.1415578E+00
     110   0.1020463E+01   0.2527040E-01  -0.1417613E+00
     111   0.1022054E+01   0.2493595E-01  -0.1407636E+00
     112   0.1022069E+01   0.2460026E-01  -0.1383952E+00
     113   0.1018411E+01   0.2400600E-01  -0.1348336E+00
     114   0.1014092E+01   0.2351140E-01  -0.1312380E+00
     115   0.1017613E+01   0.2291113E-01  -0.1302841E+00
     116   0.1013114E+01   0.2234763E-01  -0.1271614E+00
     117   0.1017012E+01   0.2178808E-01  -0.1234673E+00
     118   0.1017876E+01   0.2129842E-01  -0.1204281E+00
     119   0.1014285E+01   0.2061507E-01  -0.1191269E+00
     120   0.1015027E+01   0.2005342E-01  -0.1195464E+00
     121   0.1012407E+01   0.1951217E-01  -0.1159384E+00
     122   0.1012635E+01   0.1905493E-01  -0.1127741E+00
     123   0.1014354E+01   0.1864017E-01  -0.1129168E+00
     124   0.1011052E+01   0.1833677E-01  -0.1108725E+00
     125   0.1010332E+01   0.1799765E-01  -0.1118451E+00
     126   0.1012426E+01   0.1792553E-01  -0.1121572E+00
     127   0.1011583E+01   0.1773195E-01  -0.1103769E+00
     128   0.1010914E+01   0.1792807E-01  -0.1118702E+00
     129   0.1011645E+01   0.1760153E-01  -0.1124335E+00
     130   0.1013741E+01   0.1772682E-01  -0.1136085E+00
     131   0.1010746E+01   0.1769662E-01  -0.1136276E+00
     132   0.1013363E+01   0.1780228E-01  -0.1163589E+00
     133   0.1014304E+01   0.1779243E-01  -0.1187340E+00
     134   0.1015787E+01   0.1776064E-01  -0.1193754E+00
     135   0.1015684E+01   0.1760996E-01  -0.1203672E+00
     136   0.1012434E+01   0.1747008E-01  -0.1186524E+00
     137   0.1016208E+01   0.1711179E-01  -0.1195353E+00
     138   0.1010708E+01   0.1666828E-01  -0.1193600E+00
     139   0.1016991E+01   0.1614541E-01  -0.1152211E+00
     140   0.1014007E+01   0.1559352E-01  -0.1156055E+00
     141   0.1013847E+01   0.1488588E-01  -0.1136224E+00
     142   0.1009528E+01   0.1425288E-01  -0.1111557E+00
