       2   0.9811069E-04   0.9742783E+00   0.8640168E+00
       3   0.3976982E-03   0.9624574E+00   0.8585398E+00
       4   0.1107851E-02   0.9465184E+00   0.8454300E+00
       5   0.2521980E-02   0.9185590E+00   0.8382326E+00
       6   0.4859638E-02   0.8780104E+00   0.8234919E+00
       7   0.8505979E-02   0.8525262E+00   0.8123627E+00
       8   0.1379497E-01   0.8090445E+00   0.7998836E+00
       9   0.2162722E-01   0.7808999E+00   0.7885200E+00
      10   0.3152560E-01   0.7445236E+00   0.7748865E+00
      11   0.4357853E-01   0.6907229E+00   0.7534276E+00
      12   0.5888998E-01   0.6526380E+00   0.7397619E+00
      13   0.7727816E-01   0.6060216E+00   0.7159145E+00
      14   0.9958634E-01   0.5741381E+00   0.6974561E+00
      15   0.1246632E+00   0.5317061E+00   0.6689372E+00
      16   0.1543307E+00   0.4934800E+00   0.6386257E+00
      17   0.1857203E+00   0.4588017E+00   0.6091890E+00
      18   0.2195418E+00   0.4276137E+00   0.5731971E+00
      19   0.2602382E+00   0.3979552E+00   0.5335995E+00
      20   0.3016919E+00   0.3715298E+00   0.4918906E+00
      21   0.3457105E+00   0.3454139E+00   0.4464475E+00
      22   0.3897870E+00   0.3269576E+00   0.3927365E+00
      23   0.4368173E+00   0.3097765E+00   0.3468326E+00
      24   0.4838024E+00   0.2964629E+00   0.2900196E+00
      25   0.5377471E+00   0.2822041E+00   0.2363082E+00
      26   0.5876730E+00   0.2734798E+00   0.1809109E+00
      27   0.6339272E+00   0.2645187E+00   0.1239237E+00
      28   0.6853372E+00   0.2580998E+00   0.7337528E-01
      29   0.7339301E+00   0.2518606E+00   0.2273189E-01
      30   0.7755321E+00   0.2472686E+00  -0.2971771E-01
      31   0.8218704E+00   0.2444115E+00  -0.7133633E-01
      32   0.8592369E+00   0.2409501E+00  -0.1109348E+00
      33   0.9025638E+00   0.2364547E+00  -0.1478554E+00
      34   0.9385884E+00   0.2355908E+00  -0.1815929E+00
      35   0.9644763E+00   0.2299307E+00  -0.2063277E+00
      36   0.9968473E+00   0.2251818E+00  -0.2311409E+00
      37   0.1020762E+01   0.2206413E+00  -0.2519521E+00
      38   0.1038890E+01   0.2147395E+00  -0.2710962E+00
      39   0.1054949E+01   0.2039894E+00  -0.2808140E+00
      40   0.1070907E+01   0.1977165E+00  -0.2896109E+00
      41   0.1075281E+01   0.1853180E+00  -0.2911137E+00
      42   0.1077897E+01   0.1726633E+00  -0.2904745E+00
      43   0.1082542E+01   0.1593723E+00  -0.2914645E+00
      44   0.1078330E+01   0.1482108E+00  -0.2898578E+00
      45   0.1079091E+01   0.1330699E+00  -0.2825939E+00
      46   0.1071350E+01   0.1179821E+00  -0.2696583E+00
      47   0.1047726E+01   0.8746448E-01  -0.2271750E+00
      48   0.1039437E+01   0.7518420E-01  -0.2126011E+00
      49   0.1027298E+01   0.5670206E-01  -0.1800824E+00
      50   0.1042487E+01   0.6730833E-01  -0.2123981E+00
      51   0.1046063E+01   0.6873211E-01  -0.2184770E+00
      52   0.1061978E+01   0.8206235E-01  -0.2448160E+00
      53   0.1063368E+01   0.8376090E-01  -0.2485590E+00
      54   0.1064771E+01   0.8546603E-01  -0.2541779E+00
      55   0.1065266E+01   0.8486508E-01  -0.2509224E+00
      56   0.1066669E+01   0.8528336E-01  -0.2506264E+00
      57   0.1063345E+01   0.8461923E-01  -0.2510727E+00
      58   0.1066710E+01   0.8399450E-01  -0.2475406E+00
      59   0.1064936E+01   0.8151503E-01  -0.2426014E+00
      60   0.1054752E+01   0.8072432E-01  -0.2358648E+00
      61   0.1050720E+01   0.7806000E-01  -0.2303656E+00
      62   0.1050108E+01   0.7680794E-01  -0.2227911E+00
      63   0.1047471E+01   0.7339916E-01  -0.2170972E+00
      64   0.1039584E+01   0.7201845E-01  -0.2093716E+00
      65   0.1038880E+01   0.6938138E-01  -0.2043254E+00
      66   0.1033676E+01   0.6755811E-01  -0.1950697E+00
      67   0.1035750E+01   0.6531528E-01  -0.1902222E+00
      68   0.1032808E+01   0.6322870E-01  -0.1865999E+00
      69   0.1029290E+01   0.6132123E-01  -0.1777543E+00
      70   0.1027176E+01   0.5999079E-01  -0.1792124E+00
      71   0.1031698E+01   0.5832918E-01  -0.1704180E+00
      72   0.1026523E+01   0.5706599E-01  -0.1714798E+00
      73   0.1023475E+01   0.5567485E-01  -0.1693842E+00
      74   0.1023409E+01   0.5494651E-01  -0.1641610E+00
      75   0.1021712E+01   0.5391072E-01  -0.1654084E+00
      76   0.1024894E+01   0.5310502E-01  -0.1653492E+00
      77   0.1024508E+01   0.5203470E-01  -0.1649157E+00
      78   0.1026112E+01   0.5168563E-01  -0.1672831E+00
      79   0.1025618E+01   0.5100929E-01  -0.1706368E+00
      80   0.1027543E+01   0.5083172E-01  -0.1698969E+00
      81   0.1024813E+01   0.5017743E-01  -0.1726781E+00
      82   0.1025587E+01   0.5004334E-01  -0.1747690E+00
      83   0.1027832E+01   0.4893689E-01  -0.1746733E+00
      84   0.1029676E+01   0.4882568E-01  -0.1785913E+00
      85   0.1030496E+01   0.4781640E-01  -0.1763063E+00
      86   0.1031110E+01   0.4723720E-01  -0.1801067E+00
      87   0.1031995E+01   0.4599353E-01  -0.1783211E+00
      88   0.1032542E+01   0.4567838E-01  -0.1804328E+00
      89   0.1031948E+01   0.4403809E-01  -0.1819823E+00
      90   0.1034299E+01   0.4316262E-01  -0.1794438E+00
      91   0.1030660E+01   0.4141799E-01  -0.1806231E+00
      92   0.1031031E+01   0.3939100E-01  -0.1763151E+00
      93   0.1028534E+01   0.3691800E-01  -0.1737653E+00
      94   0.1026813E+01   0.3443341E-01  -0.1642805E+00
      95   0.1026223E+01   0.3034519E-01  -0.1582075E+00
      96   0.1022431E+01   0.2648584E-01  -0.1469445E+00
      97   0.1009966E+01   0.1838596E-01  -0.1177028E+00
      98   0.1013778E+01   0.1680630E-01  -0.1113780E+00
      99   0.1011977E+01   0.1515269E-01  -0.1081261E+00
     100   0.1017871E+01   0.2037105E-01  -0.1309698E+00
     101   0.1018785E+01   0.2187227E-01  -0.1335555E+00
     102   0.1019809E+01   0.2446275E-01  -0.1418356E+00
     103   0.1020913E+01   0.2524316E-01  -0.1465587E+00
     104   0.1021988E+01   0.2615660E-01  -0.1468068E+00
     105   0.1020631E+01   0.2666372E-01  -0.1492214E+00
     106   0.1023042E+01   0.2687474E-01  -0.1499045E+00
     107   0.1017408E+01   0.2696008E-01  -0.1516171E+00
     108   0.1019463E+01   0.2718534E-01  -0.1474347E+00
     109   0.1024127E+01   0.2685629E-01  -0.1473115E+00
     110   0.1023847E+01   0.2685455E-01  -0.1476952E+00
     111   0.1022969E+01   0.2619654E-01  -0.1451536E+00
     112   0.1022509E+01   0.2595988E-01  -0.1399335E+00
     113   0.1019713E+01   0.2513200E-01  -0.1364492E+00
     114   0.1016860E+01   0.2498069E-01  -0.1386211E+00
     115   0.1016107E+01   0.2430701E-01  -0.1340666E+00
     116   0.1018906E+01   0.2365201E-01  -0.1329369E+00
     117   0.1014600E+01   0.2307553E-01  -0.1284821E+00
     118   0.1015558E+01   0.2250552E-01  -0.1244809E+00
     119   0.1014343E+01   0.2182536E-01  -0.1245640E+00
     120   0.1016996E+01   0.2148509E-01  -0.1217370E+00
     121   0.1013315E+01   0.2084985E-01  -0.1193719E+00
     122   0.1009608E+01   0.2053727E-01  -0.1170015E+00
     123   0.1013232E+01   0.1993818E-01  -0.1165952E+00
     124   0.1013643E+01   0.1982691E-01  -0.1175907E+00
     125   0.1011065E+01   0.1933132E-01  -0.1146612E+00
     126   0.1012077E+01   0.1925220E-01  -0.1141199E+00
     127   0.1013219E+01   0.1894397E-01  -0.1152254E+00
     128   0.1010665E+01   0.1904003E-01  -0.1176767E+00
     129   0.1011233E+01   0.1885789E-01  -0.1169681E+00
     130   0.1014614E+01   0.1907405E-01  -0.1183698E+00
     131   0.1016137E+01   0.1904942E-01  -0.1195041E+00
     132   0.1014414E+01   0.1926128E-01  -0.1212950E+00
     133   0.1013499E+01   0.1903236E-01  -0.1203138E+00
     134   0.1014589E+01   0.1928803E-01  -0.1225645E+00
     135   0.1014563E+01   0.1908473E-01  -0.1241322E+00
     136   0.1015031E+01   0.1887542E-01  -0.1251345E+00
     137   0.1013673E+01   0.1844969E-01  -0.1235250E+00
     138   0.1015948E+01   0.1821178E-01  -0.1239756E+00
     139   0.1014035E+01   0.1745718E-01  -0.1211660E+00
     140   0.1018471E+01   0.1690866E-01  -0.1194622E+00
     141   0.1017180E+01   0.1615951E-01  -0.1174960E+00
     142   0.1012812E+01   0.1532174E-01  -0.1128590E+00
     143   0.1012202E+01   0.1431675E-01  -0.1116766E+00
     144   0.1008118E+01   0.1328664E-01  -0.1064518E+00
     145   0.1008246E+01   0.1114430E-01  -0.9698494E-01
     146   0.1010192E+01   0.9735311E-02  -0.9110893E-01
     147   0.1008488E+01   0.6979755E-02  -0.7384428E-01
     148   0.1006664E+01   0.7436613E-02  -0.7962569E-01
     149   0.1005357E+01   0.7683143E-02  -0.7920022E-01
     150   0.1007838E+01   0.1024679E-01  -0.9598114E-01
     151   0.1008582E+01   0.1110368E-01  -0.9874553E-01
     152   0.1010980E+01   0.1191250E-01  -0.1022986E+00
     153   0.1008622E+01   0.1223780E-01  -0.1036613E+00
     154   0.1010693E+01   0.1273753E-01  -0.1053284E+00
     155   0.1013841E+01   0.1307362E-01  -0.1072057E+00
     156   0.1011771E+01   0.1328899E-01  -0.1068654E+00
     157   0.1013278E+01   0.1331279E-01  -0.1081505E+00
     158   0.1012131E+01   0.1348218E-01  -0.1086652E+00
     159   0.1012849E+01   0.1332073E-01  -0.1068498E+00
     160   0.1012289E+01   0.1334394E-01  -0.1049320E+00
     161   0.1010580E+01   0.1304369E-01  -0.1045958E+00
     162   0.1011761E+01   0.1294931E-01  -0.1024001E+00
     163   0.1009405E+01   0.1259158E-01  -0.9810566E-01
     164   0.1008892E+01   0.1250316E-01  -0.1009146E+00
     165   0.1010744E+01   0.1218694E-01  -0.9896061E-01
     166   0.1007137E+01   0.1196164E-01  -0.9686465E-01
     167   0.1009623E+01   0.1164320E-01  -0.9385596E-01
     168   0.1007419E+01   0.1149274E-01  -0.9217410E-01
     169   0.1005902E+01   0.1115954E-01  -0.9157769E-01
     170   0.1006862E+01   0.1109635E-01  -0.9145427E-01
     171   0.1007173E+01   0.1087685E-01  -0.9253588E-01
     172   0.1007346E+01   0.1087481E-01  -0.9034602E-01
     173   0.1010664E+01   0.1076745E-01  -0.8851911E-01
     174   0.1010456E+01   0.1085189E-01  -0.9192626E-01
     175   0.1007253E+01   0.1078265E-01  -0.9099399E-01
     176   0.1008252E+01   0.1088828E-01  -0.9219803E-01
     177   0.1010131E+01   0.1087724E-01  -0.9181823E-01
     178   0.1008268E+01   0.1097836E-01  -0.9404954E-01
     179   0.1010236E+01   0.1104138E-01  -0.9170547E-01
     180   0.1009733E+01   0.1109150E-01  -0.9336649E-01
     181   0.1009221E+01   0.1103498E-01  -0.9517429E-01
     182   0.1009285E+01   0.1117905E-01  -0.9504974E-01
     183   0.1011337E+01   0.1106061E-01  -0.9615122E-01
     184   0.1008237E+01   0.1110062E-01  -0.9699192E-01
     185   0.1009464E+01   0.1106444E-01  -0.9784246E-01
     186   0.1010900E+01   0.1105509E-01  -0.9789403E-01
     187   0.1007807E+01   0.1083691E-01  -0.9950090E-01
     188   0.1008874E+01   0.1075425E-01  -0.9803290E-01
     189   0.1009467E+01   0.1044282E-01  -0.9578064E-01
     190   0.1009389E+01   0.1008509E-01  -0.9541990E-01
     191   0.1009119E+01   0.9630220E-02  -0.9262309E-01
     192   0.1009608E+01   0.9192711E-02  -0.9041982E-01
     193   0.1007496E+01   0.8522967E-02  -0.8674433E-01
     194   0.1006537E+01   0.7822241E-02  -0.8505122E-01
     195   0.1007369E+01   0.6088316E-02  -0.7226256E-01
     196   0.1003041E+01   0.5518099E-02  -0.7122756E-01
     197   0.1002319E+01   0.4465793E-02  -0.6270209E-01
     198   0.1004509E+01   0.5570214E-02  -0.6963259E-01
     199   0.1005989E+01   0.6068806E-02  -0.7551024E-01
     200   0.1006096E+01   0.7510207E-02  -0.8318378E-01
     201   0.1008706E+01   0.8021893E-02  -0.8487164E-01
     202   0.1006813E+01   0.8499458E-02  -0.8750629E-01
     203   0.1008535E+01   0.8691001E-02  -0.8944969E-01
     204   0.1009893E+01   0.8946285E-02  -0.9089945E-01
     205   0.1009025E+01   0.9138125E-02  -0.9161943E-01
     206   0.1007902E+01   0.9385515E-02  -0.9325946E-01
     207   0.1007937E+01   0.9358646E-02  -0.9320364E-01
     208   0.1005400E+01   0.9536079E-02  -0.9241803E-01
     209   0.1008980E+01   0.9432045E-02  -0.9318965E-01
     210   0.1009029E+01   0.9513520E-02  -0.9149231E-01
     211   0.1007779E+01   0.9330220E-02  -0.9161470E-01
     212   0.1007295E+01   0.9394810E-02  -0.9037632E-01
     213   0.1009343E+01   0.9212643E-02  -0.9083529E-01
     214   0.1004603E+01   0.9147257E-02  -0.8887644E-01
     215   0.1006390E+01   0.9001001E-02  -0.8896713E-01
     216   0.1008758E+01   0.8951722E-02  -0.8833573E-01
     217   0.1007220E+01   0.8792922E-02  -0.8557991E-01
     218   0.1006748E+01   0.8793921E-02  -0.8356419E-01
     219   0.1006493E+01   0.8685175E-02  -0.8477792E-01
     220   0.1007132E+01   0.8675340E-02  -0.8428333E-01
     221   0.1009130E+01   0.8590191E-02  -0.8474890E-01
     222   0.1004117E+01   0.8612268E-02  -0.8439974E-01
     223   0.1006799E+01   0.8524937E-02  -0.8327395E-01
     224   0.1008106E+01   0.8539842E-02  -0.8544768E-01
     225   0.1008240E+01   0.8535705E-02  -0.8677598E-01
     226   0.1006653E+01   0.8656572E-02  -0.8547926E-01
     227   0.1008486E+01   0.8700779E-02  -0.8686418E-01
     228   0.1008714E+01   0.8823532E-02  -0.8831798E-01
     229   0.1008342E+01   0.8967994E-02  -0.8686772E-01
     230   0.1007389E+01   0.9139060E-02  -0.9042581E-01
     231   0.1007781E+01   0.9173830E-02  -0.8893729E-01
     232   0.1006911E+01   0.9376703E-02  -0.9168505E-01
     233   0.1008928E+01   0.9410779E-02  -0.9123758E-01
     234   0.1006121E+01   0.9471812E-02  -0.9121713E-01
     235   0.1007704E+01   0.9434339E-02  -0.9287816E-01
     236   0.1007227E+01   0.9461136E-02  -0.9379072E-01
     237   0.1008668E+01   0.9283695E-02  -0.9259257E-01
     238   0.1006392E+01   0.9225207E-02  -0.9046211E-01
     239   0.1005418E+01   0.9055734E-02  -0.9178664E-01
     240   0.1005719E+01   0.8769594E-02  -0.9024568E-01
     241   0.1008706E+01   0.8389488E-02  -0.8889222E-01
     242   0.1007261E+01   0.8066073E-02  -0.8754845E-01
     243   0.1005843E+01   0.7313692E-02  -0.8316575E-01
     244   0.1007226E+01   0.6683458E-02  -0.7831053E-01
