       2   0.0000000E+00   0.9915181E+00             NaN
       3   0.0000000E+00   0.1004084E+01             NaN
       4   0.0000000E+00   0.9964694E+00             NaN
       5   0.0000000E+00   0.9952992E+00             NaN
       6   0.0000000E+00   0.1009236E+01             NaN
       7   0.0000000E+00   0.1010550E+01             NaN
       8   0.0000000E+00   0.1005288E+01             NaN
       9   0.0000000E+00   0.1008474E+01             NaN
      10   0.0000000E+00   0.1003310E+01             NaN
      11   0.0000000E+00   0.1007694E+01             NaN
      12   0.0000000E+00   0.1006286E+01             NaN
      13   0.0000000E+00   0.9967730E+00             NaN
      14   0.0000000E+00   0.1004930E+01             NaN
      15   0.0000000E+00   0.1004489E+01             NaN
      16   0.0000000E+00   0.1004859E+01             NaN
      17   0.0000000E+00   0.1007639E+01             NaN
      18   0.0000000E+00   0.9992192E+00             NaN
      19   0.0000000E+00   0.1002905E+01             NaN
      20   0.0000000E+00   0.1011825E+01             NaN
